respondent_id,persona,age_group,gender,city_tier,education_level,employment_status,shopping_frequency,platform_1,platform_2,platform_3,primary_device,browse_time_before_purchase,cart_abandonment_freq,cart_abandon_reason,cat_fashion,cat_electronics,cat_grocery,cat_beauty,cat_home,cat_books,cat_sports,cat_toys,review_importance_score,discovery_channel,recommendation_acceptance_score,monthly_income_bracket,monthly_spend_bracket,max_single_transaction_value,discount_sensitivity_score,impulse_discount_threshold,preferred_payment_method,loyalty_member,loyalty_member_flag,delivery_importance_score,return_frequency,social_purchase_influence_freq,social_commerce_adoption,repeat_purchase_intent_score,platform_switching_propensity,review_writing_freq,festive_spend_proportion,impulse_trigger_type,ai_personalisation_comfort,will_purchase
2260,urban_professional,35-44,Male,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Myntra,Brand website,Flipkart,Smartphone,10-30 minutes,Rarely,N/A - I rarely abandon,0,1,0,0,1,0,0,0,4,Friends / family,3,50000-100000,500-2000,3550.96,3,21-40pct,UPI,Yes - multiple programmes,1,5,Rarely,Rarely,Yes occasionally,5,2,Occasionally,More than 50pct,Recommendation email,4,1
2261,value_seeker,55+,Female,Tier 3 city,Postgraduate,Student,Daily or almost daily,Flipkart,Ajio,Nykaa,Smartphone,More than 1 hour,Often,Found better deal elsewhere,0,0,0,1,0,1,0,0,4,Search engine,4,50000-100000,2000-5000,6915.78,2,10-20pct,Debit card,Yes - one programme,1,5,Rarely,Often,Yes occasionally,2,1,Rarely,10-25pct,Boredom,1,1
2262,budget_student,18-24,Female,Metro (Tier 1),Undergraduate,Student,Daily or almost daily,Flipkart,Myntra,,Smartphone,More than 1 hour,Rarely,Payment issues,0,1,0,1,0,0,0,1,4,Platform recommendations,4,20000-50000,500-2000,1794.39,5,Discounts dont trigger,Cash on delivery,Yes - one programme,1,5,Rarely,Sometimes,Yes occasionally,4,2,Rarely,Less than 10pct,Boredom,5,1
2263,value_seeker,25-34,Male,Tier 3 city,Postgraduate,Self-employed,Occasionally,Nykaa,Other,,Smartphone,30-60 minutes,Often,High price / no discount,0,1,1,0,0,0,0,0,4,Friends / family,3,50000-100000,500-2000,756.2,2,10-20pct,Debit card,No not interested,0,4,Rarely,Rarely,Yes occasionally,2,4,Never,26-50pct,Flash sale notification,3,1
2264,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Student,Occasionally,Amazon,Meesho,,Smartphone,30-60 minutes,Rarely,High delivery charges,1,0,0,0,0,0,0,0,5,Influencer reviews,3,50000-100000,500-2000,2072.46,2,41-60pct,UPI,Yes - multiple programmes,1,5,Never,Sometimes,Yes occasionally,3,2,Rarely,10-25pct,Recommendation email,3,0
2265,homemaker,18-24,Female,Tier 3 city,Undergraduate,Homemaker,Weekly,Brand website,Myntra,Meesho,Smartphone,10-30 minutes,Sometimes,Payment issues,1,0,1,1,0,1,0,0,5,Social media ads,5,Below 20000,500-2000,390.73,4,Discounts dont trigger,Cash on delivery,No but considering,0,4,Never,Almost always,No but open to it,4,4,Occasionally,26-50pct,Festive sale,3,0
2266,urban_professional,25-34,Female,Metro (Tier 1),Postgraduate,Salaried (govt.),Weekly,Amazon,Flipkart,,Laptop / desktop,30-60 minutes,Rarely,Just browsing,1,0,0,0,0,1,1,0,2,Friends / family,5,50000-100000,5000-15000,11176.42,3,10-20pct,Net banking,Yes - one programme,1,4,Rarely,Sometimes,No not interested,3,3,Occasionally,10-25pct,Influencer post,4,1
2267,urban_professional,25-34,Female,Tier 2 city,Undergraduate,Salaried (private),Weekly,Amazon,Ajio,Nykaa,Laptop / desktop,30-60 minutes,Sometimes,Found better deal elsewhere,1,1,0,0,0,0,0,0,3,Platform recommendations,5,50000-100000,500-2000,5700.94,4,21-40pct,UPI,Yes - one programme,1,5,Rarely,Sometimes,Yes regularly,5,2,Never,26-50pct,Gifting occasion,3,0
2268,value_seeker,18-24,Male,Rural / town,Undergraduate,Self-employed,Occasionally,Meesho,Flipkart,,Smartphone,30-60 minutes,Often,Just browsing,0,0,0,0,1,0,0,1,5,Platform recommendations,3,Below 20000,Under 500,642.02,5,10-20pct,UPI,Yes - one programme,1,4,Occasionally,Sometimes,Yes regularly,3,2,Occasionally,More than 50pct,Festive sale,3,0
2269,budget_student,18-24,Male,Rural / town,Undergraduate,Student,Occasionally,Flipkart,Myntra,Amazon,Smartphone,Under 10 minutes,Often,Just browsing,0,1,0,1,0,1,0,0,5,Influencer reviews,4,20000-50000,2000-5000,1565.26,5,21-40pct,UPI,No but considering,0,4,Rarely,Sometimes,Yes occasionally,3,4,Rarely,More than 50pct,Recommendation email,3,0
2270,homemaker,25-34,Male,Tier 3 city,Undergraduate,Homemaker,Monthly,Amazon,Meesho,Flipkart,Smartphone,Under 10 minutes,Often,High price / no discount,1,0,1,1,1,1,0,1,1,Friends / family,2,100000-200000,5000-15000,18562.35,3,41-60pct,Debit card,No not interested,0,5,Occasionally,Often,No but open to it,4,3,Occasionally,10-25pct,Influencer post,2,1
2271,budget_student,25-34,Male,Metro (Tier 1),Undergraduate,Student,Monthly,Ajio,Myntra,,Smartphone,30-60 minutes,Sometimes,High price / no discount,0,0,0,0,0,1,0,0,3,Influencer reviews,5,20000-50000,Under 500,3968.98,4,Discounts dont trigger,UPI,Yes - multiple programmes,1,5,Never,Sometimes,Yes regularly,3,3,Frequently,Less than 10pct,Festive sale,4,1
2272,value_seeker,35-44,Male,Tier 3 city,Undergraduate,Self-employed,Monthly,Amazon,Brand website,Meesho,Smartphone,Under 10 minutes,Sometimes,High delivery charges,1,0,1,1,0,0,1,0,3,Search engine,3,50000-100000,2000-5000,1994.67,3,Above 60pct,Net banking,No not interested,0,4,Rarely,Rarely,Yes occasionally,3,2,Frequently,More than 50pct,Festive sale,3,0
2273,urban_professional,25-34,Female,Metro (Tier 1),Doctoral,Salaried (govt.),Weekly,Amazon,Nykaa,Flipkart,Laptop / desktop,10-30 minutes,Never,Just browsing,1,1,0,1,1,1,0,0,3,Friends / family,5,50000-100000,500-2000,1794.3,4,41-60pct,Credit card,Yes - one programme,1,5,Rarely,Rarely,Yes occasionally,4,1,Occasionally,10-25pct,Flash sale notification,4,1
2274,premium_loyalist,35-44,Female,Metro (Tier 1),Undergraduate,Self-employed,Daily or almost daily,Amazon,Myntra,Flipkart,Laptop / desktop,More than 1 hour,Almost always,N/A - I rarely abandon,1,1,0,0,1,0,1,0,3,Search engine,4,50000-100000,5000-15000,4877.97,3,Discounts dont trigger,Net banking,Yes - one programme,1,5,Occasionally,Sometimes,Yes regularly,4,1,Rarely,10-25pct,Flash sale notification,4,1
2275,urban_professional,25-34,Female,Metro (Tier 1),Undergraduate,Salaried (private),Daily or almost daily,Nykaa,Myntra,,Smartphone,10-30 minutes,Rarely,N/A - I rarely abandon,0,1,0,1,1,0,1,0,3,Search engine,5,100000-200000,5000-15000,11733.72,3,21-40pct,Credit card,Yes - one programme,1,5,Never,Sometimes,No but open to it,3,2,Occasionally,More than 50pct,Influencer post,5,1
2276,urban_professional,25-34,Male,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Amazon,Nykaa,,Smartphone,Under 10 minutes,Rarely,Found better deal elsewhere,1,1,1,1,0,0,0,0,4,Social media ads,5,100000-200000,Above 15000,6266.94,3,21-40pct,Debit card,Yes - one programme,1,5,Rarely,Never,No but open to it,5,1,Rarely,10-25pct,Festive sale,5,1
2277,budget_student,25-34,Male,Tier 2 city,Undergraduate,Student,Monthly,Amazon,Meesho,Flipkart,Smartphone,More than 1 hour,Almost always,Just browsing,0,1,1,1,0,1,0,0,5,Platform recommendations,5,20000-50000,500-2000,1037.8,4,Discounts dont trigger,UPI,No not interested,0,3,Occasionally,Sometimes,No but open to it,3,3,Occasionally,10-25pct,Influencer post,4,1
2278,budget_student,18-24,Female,Tier 2 city,Undergraduate,Student,Weekly,Myntra,Amazon,Flipkart,Smartphone,Under 10 minutes,Sometimes,High price / no discount,0,0,1,1,0,1,0,1,5,Friends / family,3,Below 20000,500-2000,264.05,4,Discounts dont trigger,Cash on delivery,No not interested,0,4,Rarely,Often,Yes occasionally,3,3,Never,26-50pct,Festive sale,3,0
2279,budget_student,35-44,Male,Metro (Tier 1),Undergraduate,Student,Occasionally,Myntra,Flipkart,Nykaa,Smartphone,More than 1 hour,Sometimes,Found better deal elsewhere,1,1,1,0,0,0,0,0,4,Platform recommendations,3,20000-50000,500-2000,5073.17,5,Discounts dont trigger,UPI,No not interested,0,5,Occasionally,Sometimes,Yes regularly,4,3,Rarely,26-50pct,Influencer post,4,0
2280,premium_loyalist,45-54,Male,Tier 2 city,Undergraduate,Salaried (private),Daily or almost daily,Amazon,Myntra,Flipkart,Tablet,30-60 minutes,Rarely,High price / no discount,0,1,1,0,1,1,1,0,4,Search engine,5,100000-200000,Above 15000,13411.48,2,Above 60pct,Debit card,Yes - multiple programmes,1,3,Rarely,Rarely,No not interested,5,3,Frequently,Less than 10pct,Flash sale notification,5,1
2281,urban_professional,45-54,Female,Metro (Tier 1),Postgraduate,Salaried (private),Weekly,Amazon,Brand website,Flipkart,Smartphone,Under 10 minutes,Rarely,High price / no discount,0,0,0,1,1,1,1,0,4,Search engine,5,50000-100000,2000-5000,3201.27,3,10-20pct,Credit card,Yes - multiple programmes,1,5,Occasionally,Rarely,Yes regularly,5,2,Frequently,26-50pct,Gifting occasion,3,1
2282,homemaker,35-44,Female,Tier 3 city,Undergraduate,Salaried (govt.),Weekly,Meesho,Flipkart,Other,Smartphone,More than 1 hour,Rarely,Found better deal elsewhere,0,1,1,0,0,0,1,1,4,Friends / family,5,20000-50000,Under 500,1917.9,4,Discounts dont trigger,Cash on delivery,No but considering,0,5,Rarely,Often,Yes occasionally,2,5,Rarely,26-50pct,Recommendation email,4,1
2283,homemaker,35-44,Female,Tier 3 city,High school or below,Self-employed,Rarely,Amazon,Meesho,Myntra,Smartphone,Under 10 minutes,Almost always,Just browsing,1,1,0,1,0,1,0,0,1,Social media ads,3,50000-100000,500-2000,2269.52,3,41-60pct,UPI,No not interested,0,4,Occasionally,Sometimes,Yes occasionally,3,3,Frequently,More than 50pct,Flash sale notification,1,1
2284,homemaker,18-24,Female,Tier 3 city,Undergraduate,Homemaker,Weekly,Flipkart,Amazon,Meesho,Smartphone,More than 1 hour,Almost always,High price / no discount,1,0,1,0,0,1,1,0,4,Friends / family,2,50000-100000,2000-5000,13723.96,3,10-20pct,Credit card,No not interested,0,4,Occasionally,Sometimes,Yes occasionally,2,3,Occasionally,More than 50pct,Boredom,2,1
2285,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Monthly,Meesho,Myntra,Amazon,Laptop / desktop,More than 1 hour,Never,Just browsing,0,1,1,0,0,1,0,0,3,Friends / family,4,50000-100000,5000-15000,3784.52,4,10-20pct,Debit card,No not interested,0,4,Rarely,Sometimes,Yes occasionally,4,4,Rarely,26-50pct,Gifting occasion,3,1
2286,urban_professional,25-34,Female,Metro (Tier 1),Postgraduate,Salaried (private),Monthly,Brand website,Amazon,,Laptop / desktop,30-60 minutes,Rarely,High price / no discount,0,1,0,0,0,0,1,0,3,Platform recommendations,5,100000-200000,5000-15000,6398.39,2,21-40pct,Debit card,No not interested,0,4,Rarely,Sometimes,Yes occasionally,4,2,Occasionally,More than 50pct,Boredom,5,1
2287,value_seeker,45-54,Female,Tier 2 city,Undergraduate,Salaried (private),Weekly,Amazon,Meesho,,Smartphone,Under 10 minutes,Often,High delivery charges,1,0,1,0,0,0,0,0,3,Platform recommendations,4,20000-50000,500-2000,3059.73,3,21-40pct,Debit card,No not interested,0,4,Rarely,Almost always,No but open to it,2,5,Never,More than 50pct,Recommendation email,3,0
2288,urban_professional,55+,Female,Metro (Tier 1),Postgraduate,Salaried (private),Occasionally,Flipkart,Amazon,,Laptop / desktop,More than 1 hour,Never,Found better deal elsewhere,1,0,0,0,0,1,1,0,3,Email / app notifications,5,50000-100000,5000-15000,930.24,3,10-20pct,Buy now pay later,Yes - multiple programmes,1,5,Rarely,Often,Yes regularly,4,1,Rarely,Less than 10pct,Gifting occasion,5,1
2289,budget_student,18-24,Female,Metro (Tier 1),Undergraduate,Self-employed,Monthly,Flipkart,Amazon,,Smartphone,30-60 minutes,Rarely,High price / no discount,0,1,0,0,0,1,1,0,3,Search engine,3,20000-50000,Under 500,2396.83,3,41-60pct,UPI,No not interested,0,3,Rarely,Never,Yes occasionally,2,4,Occasionally,26-50pct,Influencer post,5,0
2290,urban_professional,45-54,Female,Tier 2 city,Postgraduate,Self-employed,Monthly,Other,Amazon,,Smartphone,More than 1 hour,Never,High delivery charges,0,0,0,0,1,1,0,0,3,Social media ads,4,Above 200000,Above 15000,41399.95,3,41-60pct,Debit card,Yes - one programme,1,4,Occasionally,Sometimes,No but open to it,5,3,Occasionally,10-25pct,Gifting occasion,5,1
2291,premium_loyalist,35-44,Male,Metro (Tier 1),Postgraduate,Salaried (govt.),Weekly,Amazon,Ajio,Flipkart,Smartphone,10-30 minutes,Almost always,High price / no discount,0,1,1,1,1,1,1,0,5,Platform recommendations,5,100000-200000,2000-5000,7482.43,2,41-60pct,Credit card,Yes - one programme,1,3,Occasionally,Sometimes,Yes occasionally,5,1,Occasionally,26-50pct,Festive sale,5,1
2292,value_seeker,45-54,Male,Tier 3 city,Postgraduate,Self-employed,Weekly,Ajio,Nykaa,Amazon,Smartphone,30-60 minutes,Sometimes,High price / no discount,1,0,1,1,1,1,0,0,4,Search engine,4,Below 20000,Under 500,442.43,5,10-20pct,UPI,No not interested,0,4,Rarely,Often,Yes occasionally,2,3,Rarely,26-50pct,Festive sale,3,0
2293,budget_student,18-24,Male,Tier 2 city,Undergraduate,Student,Monthly,Myntra,Meesho,,Laptop / desktop,10-30 minutes,Sometimes,High delivery charges,1,0,0,0,0,1,0,1,3,Platform recommendations,2,50000-100000,500-2000,4550.97,3,21-40pct,Buy now pay later,No not interested,0,3,Rarely,Often,Yes occasionally,2,2,Rarely,Less than 10pct,Boredom,2,0
2294,value_seeker,25-34,Male,Tier 3 city,Postgraduate,Self-employed,Monthly,Flipkart,Amazon,,Smartphone,10-30 minutes,Often,High delivery charges,0,0,1,1,0,0,0,1,4,Social media ads,4,20000-50000,2000-5000,2666.26,4,10-20pct,UPI,No but considering,0,2,Never,Sometimes,No not interested,2,2,Rarely,26-50pct,Flash sale notification,2,0
2295,premium_loyalist,35-44,Male,Metro (Tier 1),Doctoral,Self-employed,Weekly,Flipkart,Amazon,,Smartphone,More than 1 hour,Rarely,N/A - I rarely abandon,1,1,1,1,0,1,1,0,4,Search engine,3,100000-200000,Above 15000,10058.51,3,10-20pct,Debit card,Yes - multiple programmes,1,4,Rarely,Sometimes,No but open to it,4,4,Frequently,Less than 10pct,Gifting occasion,3,1
2296,value_seeker,45-54,Male,Tier 2 city,Undergraduate,Salaried (govt.),Occasionally,Flipkart,Ajio,,Laptop / desktop,More than 1 hour,Sometimes,Just browsing,0,0,1,1,1,1,0,0,1,Email / app notifications,4,20000-50000,500-2000,3619.71,4,21-40pct,UPI,No not interested,0,3,Never,Often,Yes occasionally,1,4,Never,More than 50pct,Influencer post,3,0
2297,value_seeker,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Weekly,Meesho,Amazon,Brand website,Smartphone,30-60 minutes,Almost always,High delivery charges,0,0,1,1,0,1,0,0,3,Influencer reviews,3,50000-100000,5000-15000,5312.09,3,41-60pct,Cash on delivery,No not interested,0,5,Occasionally,Almost always,No not interested,5,5,Never,Less than 10pct,Boredom,4,0
2298,premium_loyalist,35-44,Male,Metro (Tier 1),Undergraduate,Salaried (govt.),Weekly,Meesho,Flipkart,,Laptop / desktop,10-30 minutes,Rarely,Just browsing,0,0,1,0,1,0,1,0,3,Search engine,3,Above 200000,5000-15000,43440.59,2,Above 60pct,Credit card,Yes - one programme,1,5,Rarely,Rarely,No but open to it,3,3,Frequently,26-50pct,Recommendation email,5,1
2299,premium_loyalist,25-34,Female,Tier 3 city,Postgraduate,Salaried (govt.),Daily or almost daily,Myntra,Brand website,Flipkart,Smartphone,30-60 minutes,Never,N/A - I rarely abandon,1,1,0,0,1,1,1,0,5,Social media ads,5,Above 200000,5000-15000,69474.72,1,21-40pct,Credit card,Yes - multiple programmes,1,3,Occasionally,Sometimes,No not interested,5,1,Frequently,10-25pct,Gifting occasion,3,1
2300,urban_professional,25-34,Female,Tier 2 city,Doctoral,Salaried (private),Weekly,Flipkart,Amazon,,Laptop / desktop,10-30 minutes,Sometimes,N/A - I rarely abandon,1,1,1,1,1,0,1,0,3,Social media ads,4,100000-200000,2000-5000,7860.33,2,Above 60pct,UPI,Yes - multiple programmes,1,4,Rarely,Sometimes,Yes regularly,5,1,Rarely,Less than 10pct,Boredom,4,1
2301,urban_professional,25-34,Male,Tier 2 city,Undergraduate,Salaried (private),Weekly,Other,Meesho,Flipkart,Tablet,30-60 minutes,Never,Just browsing,0,1,0,1,0,1,1,0,3,Search engine,5,100000-200000,5000-15000,19442.72,3,Discounts dont trigger,UPI,Yes - one programme,1,3,Never,Rarely,Yes occasionally,5,2,Frequently,Less than 10pct,Influencer post,3,1
2302,value_seeker,45-54,Male,Tier 3 city,Postgraduate,Self-employed,Occasionally,Nykaa,Amazon,,Smartphone,Under 10 minutes,Sometimes,High price / no discount,0,0,1,0,1,1,0,0,3,Search engine,2,50000-100000,2000-5000,8280.87,4,21-40pct,Cash on delivery,No but considering,0,5,Rarely,Often,Yes occasionally,2,3,Rarely,10-25pct,Flash sale notification,1,1
2303,urban_professional,25-34,Male,Metro (Tier 1),Doctoral,Salaried (private),Monthly,Amazon,Nykaa,Flipkart,Smartphone,10-30 minutes,Never,High delivery charges,1,1,0,1,1,1,1,0,5,Platform recommendations,5,Above 200000,Above 15000,35839.89,1,21-40pct,UPI,No but considering,0,4,Rarely,Rarely,No not interested,4,3,Rarely,26-50pct,Festive sale,5,1
2304,value_seeker,45-54,Male,Tier 3 city,Postgraduate,Salaried (govt.),Monthly,Meesho,Flipkart,,Smartphone,10-30 minutes,Often,High price / no discount,0,0,1,1,0,1,1,0,5,Friends / family,3,50000-100000,5000-15000,4947.85,3,10-20pct,UPI,No not interested,0,5,Occasionally,Often,Yes regularly,2,5,Rarely,10-25pct,Gifting occasion,2,0
2305,value_seeker,35-44,Female,Rural / town,Undergraduate,Salaried (private),Monthly,Amazon,Myntra,Meesho,Laptop / desktop,10-30 minutes,Sometimes,High price / no discount,1,1,1,0,0,1,0,0,5,Email / app notifications,3,Below 20000,Under 500,877.92,4,10-20pct,UPI,No but considering,0,5,Rarely,Sometimes,Yes occasionally,1,3,Frequently,Less than 10pct,Festive sale,3,0
2306,premium_loyalist,55+,Male,Metro (Tier 1),Postgraduate,Salaried (govt.),Weekly,Myntra,Brand website,,Smartphone,10-30 minutes,Rarely,High price / no discount,1,0,1,0,1,0,1,0,5,Influencer reviews,4,100000-200000,2000-5000,9836.77,3,21-40pct,Debit card,Yes - one programme,1,5,Rarely,Sometimes,Yes occasionally,4,2,Rarely,10-25pct,Influencer post,5,1
2307,budget_student,18-24,Female,Metro (Tier 1),Undergraduate,Student,Monthly,Flipkart,Brand website,,Smartphone,More than 1 hour,Often,High price / no discount,0,1,0,0,0,1,1,0,4,Search engine,4,50000-100000,500-2000,6602.37,4,41-60pct,UPI,No not interested,0,5,Rarely,Almost always,No not interested,3,4,Rarely,More than 50pct,Flash sale notification,4,0
2308,urban_professional,18-24,Male,Tier 2 city,Postgraduate,Salaried (private),Weekly,Amazon,Meesho,Flipkart,Laptop / desktop,10-30 minutes,Often,High delivery charges,0,1,1,0,1,1,0,0,5,Platform recommendations,3,50000-100000,500-2000,7733.29,3,21-40pct,Credit card,Yes - multiple programmes,1,4,Occasionally,Rarely,Yes occasionally,5,2,Frequently,10-25pct,Influencer post,4,1
2309,value_seeker,18-24,Male,Tier 3 city,Postgraduate,Homemaker,Weekly,Other,Myntra,Amazon,Laptop / desktop,30-60 minutes,Rarely,High price / no discount,0,0,1,0,0,0,0,0,5,Platform recommendations,4,20000-50000,2000-5000,888.67,3,21-40pct,Cash on delivery,No but considering,0,5,Rarely,Often,Yes occasionally,1,3,Rarely,26-50pct,Festive sale,2,1
2310,value_seeker,35-44,Female,Tier 3 city,Undergraduate,Self-employed,Rarely,Brand website,Myntra,,Smartphone,30-60 minutes,Rarely,High delivery charges,0,1,1,1,1,0,0,1,5,Search engine,3,Above 200000,5000-15000,15073.65,3,10-20pct,Cash on delivery,No not interested,0,5,Never,Often,Yes occasionally,4,4,Frequently,10-25pct,Festive sale,2,1
2311,value_seeker,55+,Female,Tier 3 city,Undergraduate,Self-employed,Occasionally,Amazon,Meesho,,Smartphone,10-30 minutes,Sometimes,High price / no discount,0,1,1,0,0,0,1,0,1,Search engine,5,20000-50000,500-2000,5357.27,4,10-20pct,Cash on delivery,No but considering,0,3,Rarely,Sometimes,No not interested,3,3,Rarely,26-50pct,Influencer post,3,1
2312,homemaker,25-34,Male,Tier 3 city,Undergraduate,Homemaker,Daily or almost daily,Nykaa,Amazon,,Smartphone,10-30 minutes,Rarely,High price / no discount,1,1,1,0,1,1,0,0,2,Influencer reviews,4,20000-50000,2000-5000,2233.02,5,10-20pct,UPI,No but considering,0,4,Occasionally,Often,No but open to it,3,4,Occasionally,26-50pct,Festive sale,2,1
2313,budget_student,18-24,Male,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Nykaa,Flipkart,Ajio,Laptop / desktop,Under 10 minutes,Never,High delivery charges,0,1,0,1,1,0,0,0,5,Email / app notifications,3,50000-100000,500-2000,3980.49,4,21-40pct,Debit card,No but considering,0,5,Rarely,Sometimes,No but open to it,4,1,Frequently,10-25pct,Boredom,3,1
2314,urban_professional,25-34,Male,Metro (Tier 1),Undergraduate,Salaried (private),Weekly,Nykaa,Ajio,Myntra,Laptop / desktop,10-30 minutes,Sometimes,High delivery charges,0,1,0,0,0,0,1,0,5,Social media ads,5,50000-100000,500-2000,12588.58,4,Discounts dont trigger,UPI,Yes - one programme,1,2,Never,Sometimes,Yes occasionally,5,2,Frequently,Less than 10pct,Gifting occasion,5,1
2315,budget_student,18-24,Female,Rural / town,Undergraduate,Student,Monthly,Amazon,Myntra,,Smartphone,More than 1 hour,Sometimes,High price / no discount,0,0,1,1,0,0,0,0,4,Social media ads,2,20000-50000,500-2000,976.55,3,Above 60pct,UPI,No not interested,0,5,Rarely,Rarely,No but open to it,2,4,Rarely,26-50pct,Recommendation email,4,0
